"","salary","age","family_members","target","city_Екатеринбург","city_Киев","city_Краснодар","city_Минск","city_Москва","city_Новосибирск","city_Омск","city_Петербург","city_Томск","city_Хабаровск","city_Ярославль","vacation_preference_Архитектура","vacation_preference_Ночные клубы","vacation_preference_Пляжный отдых","vacation_preference_Шоппинг","transport_preference_Автомобиль","transport_preference_Космический корабль","transport_preference_Морской транспорт","transport_preference_Поезд","transport_preference_Самолет"
"749","62000","35","0","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"750","110000","47","1","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"751","200000","67","0","London","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"752","37000","68","2","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"753","152000","62","0","London","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"754","159000","52","1","Paris","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"755","178000","54","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"756","75000","60","2","New York","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"757","203000","34","1","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"758","161000","55","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"759","165000","56","0","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"760","38000","63","3","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"761","62000","38","0","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"762","146000","61","0","London","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1"
"763","125000","54","1","London","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"764","172000","57","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
"765","179000","66","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"766","139000","36","0","New York","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"767","167000","38","0","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"768","46000","65","1","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"769","189000","62","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"770","162000","31","1","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"771","62000","57","2","New York","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"772","215000","24","1","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"773","189000","37","1","New York","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0"
"774","209000","73","0","London","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1"
"775","171000","44","2","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"776","179000","67","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"777","52000","56","2","Paris","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"778","47000","57","1","London","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"779","68000","39","0","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"780","85000","52","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"781","76000","51","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"782","54000","60","2","Paris","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"783","158000","37","1","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"784","76000","59","0","London","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"785","49000","68","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"786","170000","56","1","New York","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
"787","65000","36","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"788","107000","51","1","London","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"789","110000","43","1","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"790","212000","25","1","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"791","127000","44","1","Paris","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"792","102000","33","0","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"793","63000","52","2","Sydney","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0"
"794","180000","36","0","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"795","52000","26","1","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"796","152000","55","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"797","124000","55","2","New York","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0"
"798","43000","56","1","New York","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"799","40000","58","3","Tokio","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"800","71000","60","3","New York","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"801","129000","40","1","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"802","56000","66","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"803","101000","32","0","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"804","86000","63","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"805","29000","59","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"806","209000","61","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"807","2000","47","0","London","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0"
"808","96000","39","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"809","65000","58","2","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"810","93000","50","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"811","83000","59","2","New York","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"812","42000","62","3","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"813","111000","63","2","Paris","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1"
"814","149000","45","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0"
"815","135000","58","0","London","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"816","74000","55","0","Tokio","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"817","182000","47","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"818","112000","62","2","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"819","158000","41","0","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"820","139000","42","0","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"821","137000","51","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"822","42000","66","2","Tokio","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"823","186000","65","1","London","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"824","48000","54","0","London","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"825","105000","71","2","Paris","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1"
"826","79000","36","1","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"827","169000","61","1","London","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"828","185000","66","0","Sydney","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"829","226000","23","1","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"830","119000","57","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"831","157000","66","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"832","60000","41","0","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"833","90000","53","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"834","65000","62","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"835","140000","55","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"836","79000","57","2","New York","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"837","44000","59","1","London","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"838","110000","61","0","London","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"839","103000","63","1","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"840","105000","53","3","Sydney","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"841","39000","29","1","Paris","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0"
"842","82000","68","2","New York","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"843","124000","43","0","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"844","170000","61","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"845","135000","49","1","Tokio","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"846","141000","54","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"847","62000","62","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"848","176000","73","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"849","47000","35","1","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"850","76000","57","0","London","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"851","83000","64","1","Tokio","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"852","53000","71","2","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"853","105000","65","2","Tokio","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0"
"854","56000","57","2","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"855","55000","66","2","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"856","137000","56","0","London","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1"
"857","94000","72","2","Paris","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"858","51000","57","1","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"859","164000","59","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"860","102000","62","2","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"861","145000","43","0","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"862","66000","59","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"863","167000","52","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"864","71000","52","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"865","158000","57","2","Tokio","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"866","61000","62","1","London","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"867","101000","35","1","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"868","188000","28","1","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"869","130000","48","2","Tokio","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"870","98000","56","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"871","39000","68","2","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"872","129000","52","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
"873","57000","50","2","Sydney","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0"
"874","58000","64","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"875","136000","58","0","London","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"876","191000","54","1","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
"877","200000","66","1","London","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1"
"878","113000","77","2","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"879","46000","51","2","Paris","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"880","221000","72","1","London","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"881","21000","54","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"882","98000","75","2","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"883","101000","63","2","Paris","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0"
"884","102000","65","3","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"885","179000","55","0","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"886","28000","65","2","New York","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"887","39000","59","2","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"888","192000","64","2","Tokio","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"889","121000","41","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"890","54000","32","1","Paris","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0"
"891","70000","62","0","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"892","75000","52","2","New York","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0"
"893","79000","63","1","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"894","127000","67","0","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"895","50000","59","1","London","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"896","118000","51","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"897","169000","30","1","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"898","84000","59","3","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"899","170000","54","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"900","82000","35","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"901","85000","55","2","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"902","150000","55","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"903","94000","46","1","Paris","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"904","9000","59","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"905","41000","55","1","Sydney","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"906","114000","70","2","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"907","63000","53","2","Paris","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"908","62000","58","0","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"909","29000","67","2","Tokio","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"910","54000","57","3","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"911","95000","55","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0"
"912","53000","65","3","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"913","77000","79","1","Paris","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"914","198000","63","1","Sydney","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1"
"915","119000","53","1","London","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"916","85000","64","1","London","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"917","66000","67","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"918","99000","61","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"919","137000","59","1","London","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"920","82000","40","1","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"921","49000","71","2","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"922","60000","54","2","Paris","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"923","61000","57","0","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"924","125000","49","1","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"925","89000","59","0","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"926","184000","32","1","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"927","195000","62","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"928","91000","64","1","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"929","134000","77","1","Sydney","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1"
"930","93000","55","2","New York","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0"
"931","176000","65","0","London","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1"
"932","106000","32","1","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"933","128000","44","0","Paris","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"934","75000","37","0","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"935","119000","51","3","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"936","41000","51","1","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"937","57000","61","1","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"938","200000","63","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"939","103000","80","2","Paris","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1"
"940","171000","36","0","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"941","169000","64","1","Sydney","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1"
"942","91000","72","1","Paris","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1"
"943","168000","58","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
"944","76000","54","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"945","171000","57","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1"
"946","141000","39","1","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"947","33000","51","0","London","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"948","66000","66","2","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"949","208000","62","2","Tokio","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"950","196000","66","0","London","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"951","130000","66","1","London","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"952","85000","60","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"953","79000","60","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"954","135000","45","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"955","73000","53","2","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"956","205000","29","1","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"957","131000","40","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"958","228000","65","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"959","73000","39","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"960","127000","57","2","Tokio","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"961","79000","55","2","New York","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0"
"962","78000","62","2","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"963","58000","75","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"964","161000","57","1","London","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"965","179000","60","0","London","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"966","78000","71","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"967","85000","58","2","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"968","218000","67","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"969","230000","24","1","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"970","178000","32","0","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"971","123000","67","2","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"972","82000","62","2","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"973","56000","51","0","London","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"974","73000","73","2","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"975","165000","34","1","New York","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0"
"976","49000","70","2","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"977","80000","55","1","Tokio","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"978","70000","52","3","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"979","110000","59","2","Tokio","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"980","86000","48","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"981","56000","72","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"982","65000","62","1","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1"
"983","216000","66","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"984","172000","35","0","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"985","57000","42","0","London","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"986","126000","45","0","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"987","118000","65","1","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"988","80000","61","0","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"989","204000","65","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"990","64000","64","2","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"991","172000","61","3","Tokio","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1"
"992","56000","58","2","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"993","224000","54","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"994","212000","25","1","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"995","81000","55","2","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"996","96000","32","1","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"997","56000","68","2","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"998","162000","69","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"999","171000","35","1","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
